movie_name,open_date,total_sales_amount,total_audience_count,screen_count_peak,show_count_total,sales_share_peak,rep_nation,nation,distributor_boxoffice,boxoffice_year_count,boxoffice_years,match_key
2대1 돈 많은 남자 후리기 무삭제,20230612,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,2대1 돈 많은 남자 후리기 무삭제|20230612
내 친구의 아내 2022 무삭제,20230603,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,내 친구의 아내 2022 무삭제|20230603
스와핑 : 엄마와 딸 무삭제,20230529,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,스와핑 : 엄마와 딸 무삭제|20230529
비밀 : 나쁜 관계,20230506,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,비밀 : 나쁜 관계|20230506
비밀 : 나쁜 관계 무삭제,20231017,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,비밀 : 나쁜 관계 무삭제|20231017
2대1 나눠먹기,20230404,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,2대1 나눠먹기|20230404
2대1 남녀동창,20230109,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,2대1 남녀동창|20230109
2대1 변태 단골손님,20230226,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,2대1 변태 단골손님|20230226
스와핑 : 2대1,20230120,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,스와핑 : 2대1|20230120
노는 장모 무삭제,20230120,6000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2023,노는 장모 무삭제|20230120
슬기로운 성생활,20230106,6000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2023,슬기로운 성생활|20230106
쓰리썸 : 남자 따먹기,20230509,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,쓰리썸 : 남자 따먹기|20230509
2대1 남녀동창 무삭제,20230617,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,2대1 남녀동창 무삭제|20230617
2대1 : 남자는 돈 여자는 얼굴,20230627,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,2대1 : 남자는 돈 여자는 얼굴|20230627
스와핑 : 2대1 무삭제,20230619,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2023,스와핑 : 2대1 무삭제|20230619
파묘,20240222,115158109414,11914869,2367,364961,0.17300000000000001,한국,한국,(주)쇼박스,2,2024|2025,파묘|20240222
범죄도시4,20240424,110051043734,11502928,2980,375436,0.165,한국,한국,"주식회사 에이비오엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트",2,2024|2025,범죄도시4|20240424
베테랑2,20240913,72479945814,7525906,2691,279745,0.109,한국,한국,(주)씨제이이엔엠,2,2024|2025,베테랑2|20240913
파일럿,20240731,43210338201,4718914,1956,203291,0.065,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2,2024|2025,파일럿|20240731
소방관,20241204,36315544170,3859178,1594,163263,0.047,한국,한국,(주)바이포엠스튜디오,2,2024|2025,소방관|20241204
하얼빈,20241224,46978947380,4914963,2125,198258,0.052000000000000005,한국,한국,(주)씨제이이엔엠,2,2024|2025,하얼빈|20241224
탈주,20240703,24244535596,2562405,1234,121041,0.036000000000000004,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,2,2024|2025,탈주|20240703
핸섬가이즈,20240626,16598666601,1777208,1065,93585,0.025,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2,2024|2025,핸섬가이즈|20240626
하이재킹,20240621,16845943086,1774402,1155,86722,0.025,한국,한국,"소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리스튜디오",2,2024|2025,하이재킹|20240621
시민덕희,20240124,16190896097,1717423,1281,96305,0.024,한국,한국,(주)쇼박스,2,2024|2025,시민덕희|20240124
외계+인 2부,20240110,13792326337,1430121,1390,97872,0.021,한국,한국,(주)씨제이이엔엠,1,2024,외계+인 2부|20240110
사랑의 하츄핑,20240807,11136452712,1243645,1159,57841,0.017,한국,한국,(주)쇼박스,2,2024|2025,사랑의 하츄핑|20240807
그녀가 죽었다,20240515,11808970596,1237103,1008,76230,0.018000000000000002,한국,한국,"(주)콘텐츠지오,(주)아티스트스튜디오,(주)무빙픽쳐스컴퍼니",1,2024,그녀가 죽었다|20240515
히든페이스,20241120,9622029140,1014864,1072,58167,0.013999999999999999,한국,한국,(주)넥스트엔터테인먼트월드(NEW),2,2024|2025,히든페이스|20241120
댓글부대,20240327,9240655711,973035,1228,67725,0.013999999999999999,한국,한국,(주)에이스메이커무비웍스,2,2024|2025,댓글부대|20240327
대도시의 사랑법,20241001,8305241930,879243,1101,75831,0.012,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,2,2024|2025,대도시의 사랑법|20241001
청설,20241106,7491153310,802811,1060,62815,0.011000000000000001,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,2,2024|2025,청설|20241106
행복의 나라,20240814,6564144142,710620,1096,47841,0.01,한국,한국,(주)넥스트엔터테인먼트월드(NEW),1,2024,행복의 나라|20240814
탈출: 프로젝트 사일런스,20240712,6713334362,689603,1078,43149,0.01,한국,한국,(주)씨제이이엔엠,1,2024,탈출: 프로젝트 사일런스|20240712
보통의 가족,20241016,6048097570,650367,1277,60418,0.009000000000000001,한국,한국,"(주)하이브미디어코프,(주)마인드마크",2,2024|2025,보통의 가족|20241016
원더랜드,20240605,5921181710,626078,1165,43939,0.009000000000000001,한국,한국,(주)에이스메이커무비웍스,2,2024|2025,원더랜드|20240605
아마존 활명수,20241030,5393374280,606955,1479,56877,0.008,한국,한국,(주)바른손이앤에이,2,2024|2025,아마존 활명수|20241030
설계자,20240529,4728639867,525369,1345,44745,0.006999999999999999,한국,한국,(주)넥스트엔터테인먼트월드(NEW),1,2024,설계자|20240529
빅토리,20240814,4549633767,508840,789,35627,0.006999999999999999,한국,한국,(주)마인드마크,2,2024|2025,빅토리|20240814
늘봄가든,20240821,3664813577,380376,875,25947,0.005,한국,한국,"(주)바이포엠스튜디오,(주)제이앤씨미디어그룹",1,2024,늘봄가든|20240821
도그데이즈,20240207,3578368608,368423,847,27557,0.005,한국,한국,(주)씨제이이엔엠,2,2024|2025,도그데이즈|20240207
임영웅│아임 히어로 더 스타디움,20240828,10117142500,357858,224,16382,0.015,한국,한국,"씨지브이 아이스콘,씨제이포디플렉스 주식회사",1,2024,임영웅│아임 히어로 더 스타디움|20240828
1승,20241204,2833039830,324199,995,25283,0.004,한국,한국,"(주)콘텐츠지오,(주)키다리스튜디오,㈜아티스트컴퍼니",2,2024|2025,1승|20241204
대가족,20241211,3130777600,359276,939,24563,0.004,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2,2024|2025,대가족|20241211
브레드이발소: 빵스타의 탄생,20240914,2298176700,267443,427,12777,0.003,한국,한국,씨제이 씨지브이(CJ CGV)(주),2,2024|2025,브레드이발소: 빵스타의 탄생|20240914
"안녕, 할부지",20240904,2432457239,264280,1021,28703,0.004,한국,한국,(주)바른손이앤에이,2,2024|2025,"안녕, 할부지|20240904"
리볼버,20240807,2334760653,249440,861,17899,0.003,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,1,2024,리볼버|20240807
데드맨,20240207,2272468704,238235,800,19490,0.003,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,1,2024,데드맨|20240207
브레드이발소: 셀럽 인 베이커리타운,20240301,1730801580,202366,342,8286,0.003,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,2,2024|2025,브레드이발소: 셀럽 인 베이커리타운|20240301
사흘,20241114,1878697640,200490,836,19197,0.003,한국,한국,(주)쇼박스,1,2024,사흘|20241114
필사의 추격,20240821,1055865807,121335,634,12583,0.002,한국,한국,TCO(주)더콘텐츠온,1,2024,필사의 추격|20240821
보고타: 마지막 기회의 땅,20241231,3899557760,422366,1029,32847,0.008,한국,한국,메가박스중앙(주) 플러스엠 엔터테인먼트,2,2024|2025,보고타: 마지막 기회의 땅|20241231
더러운 돈에 손대지 마라,20241017,816032280,88486,796,14013,0.001,한국,한국,(주)에이스메이커무비웍스,1,2024,더러운 돈에 손대지 마라|20241017
유미의 세포들 더 무비,20240403,612704900,76596,441,10614,0.001,한국,한국,"씨제이 씨지브이(CJ CGV)(주),롯데컬처웍스(주)롯데시네마",1,2024,유미의 세포들 더 무비|20240403
드라이브,20240612,645619109,71749,581,8880,0.001,한국,한국,(주)메리크리스마스,1,2024,드라이브|20240612
세븐틴 투어 ‘팔로우’ 어게인 투 시네마,20240814,1785890500,71448,107,2991,0.003,한국,한국,씨제이포디플렉스 주식회사,1,2024,세븐틴 투어 ‘팔로우’ 어게인 투 시네마|20240814
엘리자벳: 더 뮤지컬 라이브,20241016,1205556400,49275,129,4314,0.002,한국,한국,"(주)위즈온센,메가박스중앙(주)",2,2024|2025,엘리자벳: 더 뮤지컬 라이브|20241016
4분 44초,20241101,187016200,46761,213,4283,0,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,1,2024,4분 44초|20241101
1980,20240327,391918575,44067,521,5823,0.001,한국,한국,"(주)제이앤씨미디어그룹,와이드 릴리즈(주)",1,2024,1980|20240327
헬로카봇 올스타 스페셜,20240731,350906100,42965,222,3181,0.001,한국,한국,와이드 릴리즈(주),1,2024,헬로카봇 올스타 스페셜|20240731
데드라인,20241106,298591500,42208,192,3409,0,한국,한국,(주)영화특별시에스엠씨,1,2024,데드라인|20241106
2023 영탁 단독 콘서트 : 탁쇼2,20240718,1050613000,42033,91,1522,0.002,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,2023 영탁 단독 콘서트 : 탁쇼2|20240718
정국: 아이 엠 스틸,20240918,1048561500,41965,97,3071,0.002,한국,한국,씨지브이 아이스콘,1,2024,정국: 아이 엠 스틸|20240918
지오디 마스터피스 더 무비,20240110,936338000,41021,75,1940,0.001,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,지오디 마스터피스 더 무비|20240110
씬,20240403,356935735,38433,409,4872,0.001,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트,1,2024,씬|20240403
뽀로로 극장판 바닷속 대모험,20250101,3689268210,431069,791,26371,0.009000000000000001,한국,한국,씨제이 씨지브이(CJ CGV)(주),2,2024|2025,뽀로로 극장판 바닷속 대모험|20250101
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,956481000,33604,88,2632,0.001,한국,한국,씨지브이 아이스콘,1,2024,슈가│어거스트 디 투어 ‘디-데이’ 더 무비|20240410
아이브 더 퍼스트 월드투어 인 시네마,20241016,720505000,32118,70,1966,0.001,한국,한국,"롯데컬처웍스(주)롯시플,(주)영화사 그램",1,2024,아이브 더 퍼스트 월드투어 인 시네마|20241016
김준수 콘서트 무비 챕터 원 : 레크리에이션,20240605,783882000,34339,68,1607,0.001,한국,한국,"롯데컬처웍스(주)롯시플,(주)영화사 그램",2,2024|2025,김준수 콘서트 무비 챕터 원 : 레크리에이션|20240605
신비아파트 특별편: 붉은 눈의 사신,20240814,361512500,30329,93,1179,0.001,한국,한국,씨지브이 아이스콘,1,2024,신비아파트 특별편: 붉은 눈의 사신|20240814
"플레이브 팬 콘서트 ‘헬로, 아스테룸!’ 앙코르 인 시네마",20241204,802172000,28355,62,1442,0.001,한국,한국,씨지브이 아이스콘,1,2024,"플레이브 팬 콘서트 ‘헬로, 아스테룸!’ 앙코르 인 시네마|20241204"
정동원 성탄총동원 더 무비,20241218,684844500,27398,64,1015,0.001,한국,한국,씨지브이 아이스콘,2,2024|2025,정동원 성탄총동원 더 무비|20241218
"하이라이트: 라이츠 고 온, 어게인 인 시네마",20241016,557752000,22312,86,2217,0.001,한국,한국,"씨지브이 아이스콘,씨제이포디플렉스 주식회사",1,2024,"하이라이트: 라이츠 고 온, 어게인 인 시네마|20241016"
DMZ 동물 특공대,20240214,163834520,22111,201,2251,0,한국,한국,(주)박수엔터테인먼트,2,2024|2025,DMZ 동물 특공대|20240214
그리고 목련이 필때면,20240815,184197900,21062,98,1280,0,한국,한국,(주)다자인소프트,1,2024,그리고 목련이 필때면|20240815
이승윤 콘서트 도킹 : 리프트오프,20240322,475166600,20810,66,1088,0.001,한국,한국,"롯데컬처웍스(주)롯시플,(주)영화사 그램",1,2024,이승윤 콘서트 도킹 : 리프트오프|20240322
타로,20240614,179752600,19529,128,1506,0,한국,한국,(주)영화특별시에스엠씨,1,2024,타로|20240614
블랙핑크 월드투어 [본 핑크] 인 시네마,20240731,419724000,16795,79,1220,0.001,한국,한국,"씨제이포디플렉스 주식회사,씨지브이 아이스콘",1,2024,블랙핑크 월드투어 [본 핑크] 인 시네마|20240731
목스박,20240320,147129705,16776,122,1331,0,한국,한국,(주)라온컴퍼니플러스,1,2024,목스박|20240320
영웅: 라이브 인 시네마,20240821,277805180,15206,109,2145,0,한국,한국,"(주)위즈온센,메가박스중앙(주)",2,2024|2025,영웅: 라이브 인 시네마|20240821
엔시티 드림 미스터리 랩: 드림 이스케이프 인 시네마,20241211,334050500,13363,80,1585,0.001,한국,한국,씨제이포디플렉스 주식회사,1,2024,엔시티 드림 미스터리 랩: 드림 이스케이프 인 시네마|20241211
분노의 강,20240529,100458917,11766,88,650,0,한국,한국,(주)이놀미디어,1,2024,분노의 강|20240529
이준호 콘서트 : 다시 만나는 날,20240724,276455000,11059,56,683,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,이준호 콘서트 : 다시 만나는 날|20240724
어게인 1997,20240410,98537648,10926,305,2291,0,한국,한국,(주)메리크리스마스,1,2024,어게인 1997|20240410
백현: 론스달라이트 닷 인 시네마,20241127,252223500,10089,77,1032,0,한국,한국,"씨제이포디플렉스 주식회사,씨지브이 아이스콘",1,2024,백현: 론스달라이트 닷 인 시네마|20241127
에스파: 마이 퍼스트 페이지,20240214,209630300,9456,68,1390,0,한국,한국,"롯데컬처웍스(주)롯시플,(주)영화사 그램",1,2024,에스파: 마이 퍼스트 페이지|20240214
투모로우바이투게더 : 하이퍼포커스 인 시네마,20241204,120725500,8842,74,981,0,한국,한국,씨제이포디플렉스 주식회사,1,2024,투모로우바이투게더 : 하이퍼포커스 인 시네마|20241204
에스파: 월드 투어 인 시네마,20240410,186757000,8489,90,977,0,한국,한국,씨제이포디플렉스 주식회사,1,2024,에스파: 월드 투어 인 시네마|20240410
"주사위놀이, 마불 세계여행",20240103,53411000,8895,18,171,0,한국,한국,(주)니즈텔레콤,2,2024|2025,"주사위놀이, 마불 세계여행|20240103"
"알엠: 라이트 피플, 롱 플레이스",20241205,196404000,7868,56,741,0,한국,한국,씨제이포디플렉스 주식회사,1,2024,"알엠: 라이트 피플, 롱 플레이스|20241205"
우당탕탕 운동회,20240403,47199500,7843,10,179,0,한국,한국,(주)니즈텔레콤,2,2024|2025,우당탕탕 운동회|20240403
화녀,20240314,59838539,7075,77,546,0,한국,한국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",1,2024,화녀|20240314
에픽하이 20 더 무비,20240320,139627500,6620,54,725,0,한국,한국,"씨지브이 아이스콘,(주)플레이그램",1,2024,에픽하이 20 더 무비|20240320
실리카겔,20240821,136574000,6208,29,272,0,한국,한국,"씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘",1,2024,실리카겔|20240821
쏜애플 불구경 2024 라이브 콘서트 필름,20241030,145206500,6787,18,314,0,한국,한국,씨지브이 아이스콘,2,2024|2025,쏜애플 불구경 2024 라이브 콘서트 필름|20241030
정국: 아이 엠 스틸 위드 유,20241009,146215000,5849,41,473,0,한국,한국,씨지브이 아이스콘,1,2024,정국: 아이 엠 스틸 위드 유|20241009
다큐 황은정 : 스마트폰이 뭐길래,20240703,38621000,5567,22,395,0,한국,한국,롯데컬처웍스(주)롯시플,1,2024,다큐 황은정 : 스마트폰이 뭐길래|20240703
"안전제일, 놀이퀴즈 최강전",20240411,36075000,5995,6,155,0,한국,한국,(주)니즈텔레콤,2,2024|2025,"안전제일, 놀이퀴즈 최강전|20240411"
대니초 : 코리안 드림,20240214,76675500,5139,24,320,0,한국,한국,"씨제이 씨지브이(CJ CGV)(주),씨지브이 아이스콘",1,2024,대니초 : 코리안 드림|20240214
쿵쿵따 탐험대,20240626,30395000,5020,6,116,0,한국,한국,(주)니즈텔레콤,2,2024|2025,쿵쿵따 탐험대|20240626
당신이 잠든 사이,20240320,38307414,4383,118,908,0,한국,한국,트윈플러스파트너스(주),1,2024,당신이 잠든 사이|20240320
볼빨간사춘기: 메리 고 라운드 더 무비,20240712,78040000,4145,48,594,0,한국,한국,"롯데컬처웍스(주)롯시플,(주)영화사 그램",1,2024,볼빨간사춘기: 메리 고 라운드 더 무비|20240712
더 영 맨 앤드 더 딥 씨 (비투비 임현식),20241204,70560500,4075,16,108,0,한국,한국,씨지브이 아이스콘,1,2024,더 영 맨 앤드 더 딥 씨 (비투비 임현식)|20241204
뒤주,20240328,22985011,3855,52,259,0,한국,한국,(주)파이브데이,1,2024,뒤주|20240328
2024 박은빈 팬 콘서트,20240710,83662500,3803,25,232,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,2024 박은빈 팬 콘서트|20240710
태용: 티와이 트랙 인 시네마,20240925,85741400,3628,76,719,0,한국,한국,씨제이포디플렉스 주식회사,1,2024,태용: 티와이 트랙 인 시네마|20240925
엘스타 2 : 드리미 스테이지,20241130,50984500,3399,15,62,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,엘스타 2 : 드리미 스테이지|20241130
김범수 25주년 콘서트 필름 : 여행,20241211,39205800,2269,44,424,0,한국,한국,"롯데컬처웍스(주)롯시플,(주)영화사 그램",1,2024,김범수 25주년 콘서트 필름 : 여행|20241211
호랑님의 생일날,20241004,29149000,4824,7,122,0,한국,한국,(주)니즈텔레콤,2,2024|2025,호랑님의 생일날|20241004
"[마이 아티 필름] 루시: 개화, 히어로 그리고 낙화",20240828,20216000,1687,1,15,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,"[마이 아티 필름] 루시: 개화, 히어로 그리고 낙화|20240828"
[마이 아티 필름] 보이넥스트도어 : 부모님 관람 불가,20240904,20128000,1679,1,15,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,[마이 아티 필름] 보이넥스트도어 : 부모님 관람 불가|20240904
[마이 아티 필름] 온앤오프 : 뷰티풀 뷰티풀,20240807,19276000,1608,1,15,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,[마이 아티 필름] 온앤오프 : 뷰티풀 뷰티풀|20240807
미생: 더할 나위 없었다,20241220,16145000,1355,24,138,0,한국,한국,씨지브이 아이스콘,1,2024,미생: 더할 나위 없었다|20241220
재즈처럼 더 무비,20241002,24418000,1221,11,66,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,재즈처럼 더 무비|20241002
박정희: 경제대국을 꿈꾼 남자 특별판,20240814,8296900,1091,24,202,0,한국,한국,메가박스중앙(주),1,2024,박정희: 경제대국을 꿈꾼 남자 특별판|20240814
조폭인 내가 고등학생이 되었습니다,20240222,15582000,1039,16,77,0,한국,한국,주식회사 넘버쓰리픽쳐스,1,2024,조폭인 내가 고등학생이 되었습니다|20240222
2023 심규선 단독 콘서트 : 우리 앞의 세계,20240727,22646000,936,7,9,0,한국,한국,(주)영화사 그램,1,2024,2023 심규선 단독 콘서트 : 우리 앞의 세계|20240727
"뉴클래식 프로젝트 미안하다, 사랑한다",20241116,16900000,676,7,7,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,"뉴클래식 프로젝트 미안하다, 사랑한다|20241116"
이솝이야기,20240710,11185500,560,10,65,0,한국,한국,주식회사 푸른잎커뮤니케이션,1,2024,이솝이야기|20240710
엘 스타 리:플레이 스테이지,20241109,7830000,522,1,2,0,한국,한국,씨제이 씨지브이(CJ CGV)(주),1,2024,엘 스타 리:플레이 스테이지|20241109
키키의 경계성 인격장애 다이어리,20240626,9569500,443,11,64,0,한국,한국,주식회사 푸른잎커뮤니케이션,1,2024,키키의 경계성 인격장애 다이어리|20240626
오빠 남진 라이브 콘서트,20241113,2578000,329,11,60,0,한국,한국,(주)스튜디오디에이치엘,1,2024,오빠 남진 라이브 콘서트|20241113
영웅들의 눈물,20241002,2253000,312,3,16,0,한국,한국,시네마 뉴원,1,2024,영웅들의 눈물|20241002
핑크퐁 원더스타 특별편: 호기와 도둑자동차,20240718,5172000,765,2,36,0,한국,한국,더핑크퐁컴퍼니(주),2,2024|2025,핑크퐁 원더스타 특별편: 호기와 도둑자동차|20240718
도토리,20240627,2010000,291,1,3,0,한국,한국,원코리아 미디컴,2,2024|2025,도토리|20240627
동화지만 청불입니다,20250108,1565741340,168667,668,20347,0.004,한국,한국,"(주)미디어캔,(주)영화특별시에스엠씨",2,2024|2025,동화지만 청불입니다|20250108
민요 첼로,20240703,612200,57,7,33,0,한국,한국,주식회사 푸른잎커뮤니케이션,1,2024,민요 첼로|20240703
이혼녀 밑으로 넣어버린 유부남,20241101,386000,46,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,이혼녀 밑으로 넣어버린 유부남|20241101
손맛 좋은 모녀 하숙집,20240802,308000,43,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,손맛 좋은 모녀 하숙집|20240802
남편이 허락한 옆집 유부녀,20240906,308000,43,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,남편이 허락한 옆집 유부녀|20240906
형부를 먹어버린 처제,20241004,308000,43,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,형부를 먹어버린 처제|20241004
내겐 너무 젊은 장모,20240105,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,내겐 너무 젊은 장모|20240105
존예 며느리의 신음소리,20240202,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,존예 며느리의 신음소리|20240202
제수씨의 황제 VIP 서비스,20240308,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,제수씨의 황제 VIP 서비스|20240308
여동생들의 금기된정사,20240503,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,여동생들의 금기된정사|20240503
모녀덮밥 오마카세,20240607,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,모녀덮밥 오마카세|20240607
니남편 잘하더라,20240405,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,니남편 잘하더라|20240405
매일밤 두번 섹파 여사장,20240705,236000,41,5,5,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2024,매일밤 두번 섹파 여사장|20240705
토끼는 어디로 갔나요?,20240717,223000,21,3,15,0,한국,한국,주식회사 푸른잎커뮤니케이션,1,2024,토끼는 어디로 갔나요?|20240717
관능 육체 부녀회장의 동정교육,20240103,100000,20,1,1,0,한국,한국,주식회사 피에스앤제이,1,2024,관능 육체 부녀회장의 동정교육|20240103
자매님의 떡 전도,20240202,100000,20,1,1,0,한국,한국,솔앤드 주식회사,1,2024,자매님의 떡 전도|20240202
쫙~벌린 바까스 아줌마,20240202,100000,20,1,1,0,한국,한국,솔앤드 주식회사,1,2024,쫙~벌린 바까스 아줌마|20240202
눈앞에서 자위하라고 강요하는 누나,20240523,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,눈앞에서 자위하라고 강요하는 누나|20240523
백치미 가득한 육덕녀,20240530,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,백치미 가득한 육덕녀|20240530
역대급 슬렌더 미녀의 섹스,20240613,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,역대급 슬렌더 미녀의 섹스|20240613
욕정에 미친 그녀,20240524,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,욕정에 미친 그녀|20240524
불륜에 중독된 변태 유부녀,20240531,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,불륜에 중독된 변태 유부녀|20240531
남동생마저 노리는 욕정녀,20240531,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,남동생마저 노리는 욕정녀|20240531
잠든 형부를 맛보는 처제,20240523,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,잠든 형부를 맛보는 처제|20240523
야한 취미의 변태녀들,20240530,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,야한 취미의 변태녀들|20240530
성욕이 너무 강한 글래머,20240606,100000,20,1,1,0,한국,한국,(주)샤이커뮤니케이션즈,1,2024,성욕이 너무 강한 글래머|20240606
