"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"224","아마존 활명수","2024-10-30","2543000","0.0","343","1","3","한국","한국","(주)바른손이앤에이"
"226","MSFF2025 기담 1","","3410000","0.0","341","1","2","한국","한국",""
"227","MSFF2025 질투는 나의 힘 2","","3400000","0.0","340","1","2","한국","한국",""
"228","러비타 퍼스트 팬 콘서트","2025-11-15","23730000","0.0","339","1","2","한국","한국","씨제이포디플렉스 주식회사"
"229","MSFF2025 인정사정 볼 것 없다 1","","3340000","0.0","334","1","2","한국","한국",""
"229","MSFF2025 인정사정 볼 것 없다 3","","3340000","0.0","334","1","2","한국","한국",""
"231","고요하게, 새벽의 산사","","329000","0.0","329","16","90","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"232","MSFF2025 고양이를 부탁해 5","","3240000","0.0","324","1","2","한국","한국",""
"233","나의 특별한 형제","2019-05-01","2866000","0.0","322","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"234","도그데이즈","2024-02-07","3553000","0.0","321","1","3","한국","한국","(주)씨제이이엔엠"
"235","SISFF2025 기억아카이빙 프로젝트: 인생교환","","1600000","0.0","320","1","2","한국","한국",""
"236","MSFF2025 고양이를 부탁해 4","","3140000","0.0","314","1","2","한국","한국",""
"237","엘리자벳: 더 뮤지컬 라이브","2024-10-16","7110000","0.0","291","1","23","한국","한국","(주)위즈온센,메가박스중앙(주)"
"238","명량","2014-07-30","1640000","0.0","290","1","4","한국","한국","(주)씨제이이엔엠"
"239","CJ도너스캠프 문화동아리 SHOWCASE (영상미디어 부문 - Advance Pro)","","4335000","0.0","289","1","1","한국","한국",""
"239","CJ도너스캠프 문화동아리 SHOWCASE (영상미디어 부문 - Advance)","","4335000","0.0","289","1","1","한국","한국",""
"241","7번방의 선물","2013-01-23","1964000","0.0","287","1","4","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"242","데드 어게인","2025-05-08","1710000","0.0","285","20","30","한국","한국","(주)로드하우스"
"243","싱크홀","2021-08-11","2306000","0.0","278","2","3","한국","한국","(주)쇼박스"
"244","로보카폴리 안전교실 교통편","2022-09-19","1527000","0.0","277","1","6","한국","한국","(주)로이비쥬얼"
"245","하이브 시네마 노래방","2025-07-10","3975000","0.0","265","23","58","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"246","강원도의 힘","1998-04-04","1958000","0.0","263","1","4","한국","한국",""
"247","더 문","2023-08-02","1740000","0.0","256","1","2","한국","한국","(주)씨제이이엔엠"
"247","베를린","2013-01-30","1756500","0.0","256","28","77","한국","한국,독일","(주)씨제이이엔엠"
"247","로보카폴리 안전교실 소방편","","1308000","0.0","256","1","5","한국","한국","(주)로이비쥬얼"
"250","하이재킹","2024-06-21","1664000","0.0","252","1","2","한국","한국","소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,(주)키다리스튜디오"
"251","히말라야","2015-12-16","1500000","0.0","250","1","2","한국","한국","(주)씨제이이엔엠"
"252","밀수","2023-07-26","1710000","0.0","248","24","87","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"253","돈","1950-03-09","964000","0.0","241","1","6","한국","한국",""
"254","에디 앨리스: 리버스","","2301000","0.0","236","2","5","한국","한국",""
"254","CaFF2025 단편경쟁 1","","1180000","0.0","236","1","2","한국","한국",""
"254","CaFF2025 단편경쟁 3","","1180000","0.0","236","1","2","한국","한국",""
"257","선녀단식원","","1175000","0.0","235","1","2","한국","한국",""
"258","해바라기","","1170000","0.0","234","1","2","한국","한국",""
"259","육사오(6/45)","2022-08-24","1950000","0.0","225","1","2","한국","한국","(주)홈초이스,(주)싸이더스"
"259","청와대 건너 붉은 벽돌집","2025-12-24","2103800","0.0","225","4","27","한국","한국","(주)드림팩트엔터테인먼트"
"261","메소드연기","2026-03-18","2415000","0.0","221","1","4","한국","한국","(주)바이포엠스튜디오"
"262","시동","2019-12-18","1484000","0.0","220","22","66","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"263","달콤한 인생","2005-04-01","1551000","0.0","213","1","1","한국","한국","씨제이엔터테인먼트"
"263","대도시의 사랑법(드라마)","","1917000","0.0","213","1","1","한국","한국",""
"263","+","","1917000","0.0","213","1","1","한국","한국",""
"266","삼희 : The Adventure of 3 Joys","","1095000","0.0","212","1","3","한국","한국",""
"267","드림","2023-04-26","1478000","0.0","210","1","1","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"268","다찌마와리","2008-08-14","1437500","0.0","209","26","77","한국","한국","(주)쇼박스"
"268","카트","2014-11-13","2009000","0.0","209","1","2","한국","한국","(주)리틀빅픽쳐스"
"270","인천상륙작전","2016-07-27","2505000","0.0","206","2","3","한국","한국","(주)씨제이이엔엠"
"270","겨울날들","","1054000","0.0","206","1","5","한국","한국",""
"272","이상한 나라의 수학자","2022-03-09","1904000","0.0","202","1","2","한국","한국","(주)쇼박스"
"273","핸섬가이즈","2024-06-26","2000000","0.0","200","2","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"273","그것만이 내 세상","2018-01-17","1600000","0.0","200","1","2","한국","한국","(주)씨제이이엔엠"
"273","남도영화제 시즌2 광양 남도단편경쟁 1","","1000000","0.0","200","1","2","한국","한국",""
"273","남도영화제 시즌2 광양 남도단편경쟁 4","","1000000","0.0","200","1","2","한국","한국",""
"273","남도영화제 시즌2 광양 남도단편경쟁 2","","1000000","0.0","200","1","2","한국","한국",""
"273","남도영화제 시즌2 광양 남도단편경쟁 3","","1000000","0.0","200","1","2","한국","한국",""
"273","남도영화제 시즌2 광양 남도단편경쟁 5","","1000000","0.0","200","1","2","한국","한국",""
"273","퍼플 스왈로우","","1000000","0.0","200","1","2","한국","한국",""
"281","따끈따끈, 거품 목욕","","199000","0.0","199","12","71","한국","한국","씨제이 씨지브이(CJ CGV)(주)"
"282","저는 행복한데요?","","1354000","0.0","195","1","5","한국","한국",""
"282","호루몽","","1174000","0.0","195","2","9","한국","한국,일본",""
"284","다른 이름으로","","910000","0.0","191","1","4","한국","한국",""
"285","백현진쑈 문명의 끝","","1674000","0.0","186","1","1","한국","한국",""
"286","멍뭉이","2023-03-01","2032000","0.0","184","1","2","한국","한국","(주)키다리스튜디오"
"287","거짓말, 뱀파이어가 어디 있어?","","5460000","0.0","182","1","2","한국","한국",""
"287","제12회 가톨릭영화제 폐막식","","910000","0.0","182","1","1","한국","한국",""
"287","2025년 12월 수요단편극장","","1511000","0.0","182","1","1","한국","한국",""
"290","제17회 서울국제초단편영화제 익스트림 330","","1750000","0.0","175","1","1","한국","한국",""
"291","무서운 집","2015-07-30","2025000","0.0","174","1","14","한국","한국","(주)콘텐츠윙"
"292","원더랜드","2024-06-05","1700000","0.0","170","1","1","한국","한국","(주)에이스메이커무비웍스"
"293","CaFF2025 단편경쟁 2","","845000","0.0","169","1","2","한국","한국",""
"294","지하 아이돌","","1516000","0.0","168","1","2","한국","한국","시네마 뉴원"
"295","날개는 베개 밑에 숨겨두었어","","2567000","0.0","167","2","12","한국","한국",""
"295","무뢰한","2015-05-27","1670000","0.0","167","1","13","한국","한국","CGV아트하우스"
"297","베테랑","2015-08-05","1129000","0.0","165","20","53","한국","한국","(주)씨제이이엔엠"
"298","제21회 프라이드스크린 폐막","","1640000","0.0","164","1","1","한국","한국",""
"299","인질","2021-08-18","1105000","0.0","163","24","67","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"300","인목대비","","501000","0.0","162","1","7","한국","한국",""
"300","복수는 나의 것","2002-03-28","1705000","0.0","162","1","7","한국","한국","씨제이엔터테인먼트"
"302","외계+인 1부","2022-07-20","1449000","0.0","161","1","1","한국","한국","(주)씨제이이엔엠"
"302","암살","2015-07-22","966000","0.0","161","1","2","한국","한국","(주)쇼박스"
"304","불한당: 나쁜 놈들의 세상","2017-05-17","2240000","0.0","160","1","1","한국","한국","(주)씨제이이엔엠"
"304","SISFF2025 명예의 전당: 배리어프리","","800000","0.0","160","1","1","한국","한국",""
"304","SISFF2025 도슨트 초이스 1","","800000","0.0","160","1","1","한국","한국",""
"307","살인의 추억","2003-04-25","1406000","0.0","155","1","11","한국","한국","씨제이엔터테인먼트"
"307","철들 무렵","","996000","0.0","155","1","4","한국","한국","㈜인디스토리"
"309","마더","2009-05-28","1672500","0.0","152","1","3","한국","한국","(주)씨제이이엔엠"
"310","비의도적 연애담 스페셜","2023-06-14","1661000","0.0","151","1","12","한국","한국","주식회사 넘버쓰리픽쳐스"
"310","흥신소","","1661000","0.0","151","1","1","한국","한국","시네마 뉴원"
"312","카운트","2023-02-22","1500000","0.0","150","2","2","한국","한국","(주)씨제이이엔엠"
"312","연평해전","2015-06-24","964000","0.0","150","1","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"312","우아한 거짓말","2014-03-13","1200000","0.0","150","1","1","한국","한국","CGV아트하우스"
"312","레이오버 호텔: 기타큐슈","","900000","0.0","150","1","1","한국","한국",""
"312","인천 영화 주간 2025 씨네틴즈 人천 상영회","","900000","0.0","150","1","1","한국","한국",""
"312","우리는 섬으로 갔다","","750000","0.0","150","1","1","한국","한국",""
"312","극한직업","2019-01-23","1200000","0.0","150","1","2","한국","한국","(주)씨제이이엔엠"
"319","범죄도시4","2024-04-24","1043000","0.0","149","1","2","한국","한국","주식회사 에이비오엔터테인먼트,메가박스중앙(주) 플러스엠 엔터테인먼트"
"320","왕의 남자","2005-12-29","1602000","0.0","148","1","3","한국","한국","(주)시네마서비스"
"320","노 웨이 아웃","","1032000","0.0","148","1","2","한국","한국",""
"322","어머니의 가계부","","735000","0.0","147","1","2","한국","한국",""
"323","[인디스페이스X어둠단] 좋아하는데 이유가 있나요?","","1430000","0.0","146","1","1","한국","한국",""
"324","1987","2017-12-27","1374000","0.0","144","1","2","한국","한국","(주)씨제이이엔엠"
"324","청춘멧돼지 아타라시이 각코! 더 무비","2025-08-06","3600000","0.0","144","3","13","한국","한국","씨제이포디플렉스 주식회사"
"324","노재원 배우전 (인디플러스 개관 9주년 기획전)","","720000","0.0","144","1","2","한국","한국",""
"327","7월 수요단편극장","","1229000","0.0","141","1","1","한국","한국",""
"328","핑크퐁 원더스타 특별편 : 호기와 도둑자동차","","910000","0.0","140","1","6","한국","한국",""
"329","군함도 감독판","","927000","0.0","137","19","53","한국","한국","(주)씨제이이엔엠"
"330","소영의 노력","","975000","0.0","136","1","3","한국","한국",""
"331","봉우야","2025-02-25","952000","0.0","135","1","1","한국","한국","주식회사 씨엠닉스"
"332","대도시의 사랑법","2024-10-01","1276000","0.0","134","1","2","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"332","검은 사제들","2015-11-05","1608000","0.0","134","1","1","한국","한국","(주)씨제이이엔엠"
"334","써니","2011-05-04","840000","0.0","130","1","2","한국","한국","(주)씨제이이엔엠"
"334","흔들리는 사람에게","","585000","0.0","130","1","1","한국","한국",""
"334","16회 광주여성영화제 [날선낯선 단편초청]","","585000","0.0","130","1","1","한국","한국",""
"334","봉오동 전투","2019-08-07","780000","0.0","130","1","3","한국","한국","(주)쇼박스"
"338","퍼펙트슛","","1270000","0.0","127","1","1","한국","한국",""
"339","노량: 죽음의 바다","2023-12-20","750000","0.0","125","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트,(주)에이스메이커무비웍스"
"340","돈","2019-03-20","992000","0.0","124","1","1","한국","한국","(주)쇼박스"
"341","파기상접: 깨진 그릇 붙이기","","565000","0.0","123","1","2","한국","한국",""
"342","오빠생각","2016-01-21","1100000","0.0","122","2","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"343","72시간 소개팅 훗카이도, 그리고 그 후","","1210000","0.0","121","1","1","한국","한국",""
"344","코리아","2012-05-03","1200000","0.0","120","1","1","한국","한국","(주)씨제이이엔엠"
"344","남도영화제 시즌2 광양 남도 로컬 프로그래머 2기 특별 섹션 '철을 위한 시간'","","600000","0.0","120","1","1","한국","한국",""
"344","미로","","1200000","0.0","120","1","1","한국","한국",""
"344","공작","2018-08-08","1200000","0.0","120","1","1","한국","한국","(주)씨제이이엔엠"
"348","30일","2023-10-03","833000","0.0","119","2","2","한국","한국","(주)마인드마크"
"349","주먹이 운다(Crying Fist)","2005-04-01","845000","0.0","117","1","1","한국","한국","쇼이스트(주)"
"349","청춘의 십자로","1934-09-21","585000","0.0","117","1","1","한국","한국",""
"349","고다르 감독에게 묻다","","915000","0.0","117","1","4","한국","한국,프랑스",""
"349","자살시도 두 시간 전 담배 피는 영상","","774000","0.0","117","1","2","한국","한국",""
"353","택시운전사","2017-08-02","696000","0.0","116","1","2","한국","한국","(주)쇼박스"
"354","정직한 후보","2020-02-12","690000","0.0","115","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"355","좋은 친구들","2014-07-10","1482000","0.0","114","1","1","한국","한국","(주)씨제이이엔엠"
"356","2025 CUFF 섹션 넷","","678000","0.0","113","1","2","한국","한국",""
"357","강화도령","","222000","0.0","111","1","6","한국","한국",""
"358","가능주의자","","505000","0.0","108","1","2","한국","한국",""
"358","제21회 서울인디애니페스트2025 새벽비행1","","852000","0.0","108","1","2","한국","한국",""
"360","스탠 브래키지의 여섯 영화","","1605000","0.0","107","1","1","한국","한국",""
"361","8월에는 편지를 써 볼 것 (섹션 2)","","1006000","0.0","106","1","5","한국","한국",""
"362","방방과 플라나리아","","475000","0.0","105","1","2","한국","한국","(주)시네마달"
"363","제21회 서울인디애니페스트2025 독립보행1","","812000","0.0","103","1","2","한국","한국",""
"363","14회 광주독립영화제 메이드 인 광주 2","","363000","0.0","103","1","1","한국","한국",""
"363","2025년 3월 프레임워크","","795000","0.0","103","1","1","한국","한국",""
"366","구름은 흘러도","","312000","0.0","102","1","6","한국","한국",""
"366","제21회 서울인디애니페스트2025 독립보행3","","796000","0.0","102","1","2","한국","한국",""
"368","1979 부마의 기억","","800000","0.0","100","1","1","한국","한국",""
"368","백두산","2019-12-19","600000","0.0","100","1","1","한국","한국","(주)씨제이이엔엠,(주)덱스터스튜디오"
"368","댄싱퀸","2012-01-18","600000","0.0","100","1","1","한국","한국","(주)씨제이이엔엠"
"368","미쓰 와이프","2015-08-13","600000","0.0","100","1","1","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"368","귀향","2016-02-24","1000000","0.0","100","1","1","한국","한국","(주)와우픽쳐스"
"368","남도영화제 시즌2 광양 남도 틴즈 (Teenz)","","500000","0.0","100","1","1","한국","한국",""
"368","빛이 말하는 시간","","500000","0.0","100","1","1","한국","한국",""
"368","그들은 돌아오지 않았다","","500000","0.0","100","1","1","한국","한국",""
"368","농담","","450000","0.0","100","1","1","한국","한국",""
"368","이방인의 텃밭","","450000","0.0","100","1","1","한국","한국",""
"368","16회 광주여성영화제 [메이드 인 광주-배리어프리]","","450000","0.0","100","1","1","한국","한국",""
"368","조선명탐정: 흡혈괴마의 비밀","2018-02-08","600000","0.0","100","1","1","한국","한국","(주)쇼박스"
"368","힘을 내요, 미스터 리","2019-09-11","600000","0.0","100","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"381","메릴 스트립 프로젝트","","481000","0.0","99","1","3","한국","한국",""
"381","2025 CUFF 섹션 둘","","594000","0.0","99","1","2","한국","한국",""
"383","탄생","2022-11-30","973000","0.0","97","1","1","한국","한국","씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트"
"383","시라노; 연애조작단","2010-09-16","1358000","0.0","97","1","1","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"385","제21회 서울인디애니페스트2025 새벽비행2","","748000","0.0","96","1","2","한국","한국",""
"386","소울메이트","2023-03-15","942000","0.0","95","1","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"386","제26회 대구단편영화제 경쟁3","","475000","0.0","95","1","1","한국","한국",""
"386","제26회 대구단편영화제 경쟁10","","475000","0.0","95","1","1","한국","한국",""
"386","제26회 대구단편영화제 경쟁8","","475000","0.0","95","1","1","한국","한국",""
"386","제26회 대구단편영화제 경쟁7","","475000","0.0","95","1","1","한국","한국",""
"386","제26회 대구단편영화제 경쟁2","","475000","0.0","95","1","1","한국","한국",""
"386","환희를 기다리며","","950000","0.0","95","1","5","한국","한국",""
"393","클리어","","985000","0.0","94","2","12","한국","한국",""
"394","FFF2025 필름게이트 단편선3","","465000","0.0","93","1","1","한국","한국",""
"395","낙동강","1952-11-15","455000","0.0","91","1","1","한국","한국",""
"395","인질93340: 지상낙원으로 간 사람들","","910000","0.0","91","1","1","한국","한국",""
"395","제5회 서울락스퍼국제영화제 단편모음 4","","910000","0.0","91","1","1","한국","한국",""
"395","제5회 서울락스퍼국제영화제 단편모음 3","","910000","0.0","91","1","1","한국","한국",""
"395","SISFF2025 도슨트 초이스 2","","455000","0.0","91","1","1","한국","한국",""
"395","명옥","","910000","0.0","91","1","1","한국","한국",""
"395","모던코리아: 코리안 드림-남아진흥 믹스테이프","","455000","0.0","91","1","1","한국","한국",""
"395","도토리","2024-06-27","910000","0.0","91","1","1","한국","한국","원코리아 미디컴"
"403","단지, 우리가 잠시 머무는 곳","","505000","0.0","90","1","3","한국","한국","(주)시네마달"
"403","제26회 대구단편영화제 경쟁6","","450000","0.0","90","1","1","한국","한국",""
"403","제26회 대구단편영화제 경쟁4","","450000","0.0","90","1","1","한국","한국",""
"403","제26회 대구단편영화제 로컬존: 광주","","450000","0.0","90","1","1","한국","한국",""
"403","제26회 대구단편영화제 경쟁9","","450000","0.0","90","1","1","한국","한국",""
"403","제26회 대구단편영화제 경쟁5","","450000","0.0","90","1","1","한국","한국",""
"403","제26회 대구단편영화제 경쟁1","","450000","0.0","90","1","1","한국","한국",""
"403","제26회 대구단편영화제 미드나잇 시네마 (광란의 사랑)","","450000","0.0","90","1","1","한국","한국",""
"411","제21회 서울인디애니페스트2025 독립보행2","","696000","0.0","89","1","2","한국","한국",""
"411","SIPFF2025 국내단편 경쟁 1","","890000","0.0","89","1","2","한국","한국",""
"411","국가초기화","","890000","0.0","89","1","1","한국","한국","주식회사 킨스튜디오"
"411","FFF2025 필름게이트 단편선1","","445000","0.0","89","1","1","한국","한국",""
"415","서울의 봄","2023-11-22","625000","0.0","88","1","4","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"415","FFF2025 필름게이트 단편선4","","440000","0.0","88","1","1","한국","한국",""
"415","2025 CUFF 섹션 하나","","528000","0.0","88","1","2","한국","한국",""
"418","2025 한양대학교 졸업영화제 - 섹션4","","261000","0.0","87","1","1","한국","한국",""
"418","4월에는 사랑을 말할 것 (섹션1)","","865000","0.0","87","1","5","한국","한국",""
"418","롤링스톤","","735000","0.0","87","1","10","한국","한국","톡미디어"
"421","인디피크닉 2025 - 단편3 : 노력 중입니다만?","","769000","0.0","86","1","4","한국","한국",""
"421","인정사정 볼 것 없다","1999-07-31","832000","0.0","86","1","3","한국","한국","(주)씨제이이엔엠,(주)시네마서비스"
"421","SIPFF2025 국내단편 경쟁 4","","860000","0.0","86","1","2","한국","한국",""
"424","파묘","2024-02-22","619000","0.0","85","1","6","한국","한국","(주)쇼박스"
"424","전주씨네투어 with 폴링인전주 2025 한국단편경쟁 수상작 모음","","802000","0.0","85","4","15","한국","한국",""
"426","2025 CUFF 섹션 셋","","504000","0.0","84","1","2","한국","한국",""
"427","흐르는 여정","","589000","0.0","82","1","3","한국","한국","(주)영화사 진진"
"427","FFF2025 필름게이트 단편선2","","410000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션1. 새벽바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션3. 산들바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션6. 맞바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션9. 색바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션2. 실바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션4. 명지바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션5. 하늬바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션7. 노을바람","","820000","0.0","82","1","1","한국","한국",""
"427","제21회 프라이드스크린 섹션8. 밤바람","","820000","0.0","82","1","1","한국","한국",""
"427","SIPFF2025 국내단편 경쟁 2","","820000","0.0","82","1","2","한국","한국",""
"439","주희에게","2026-04-15","720000","0.0","80","1","1","한국","한국","미디어나무(주)"
"439","교섭","2023-01-18","560000","0.0","80","1","1","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"439","비공식작전","2023-08-02","560000","0.0","80","1","1","한국","한국","(주)쇼박스"
"439","콘크리트 유토피아","2023-08-09","560000","0.0","80","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"439","제 12회 목포국도1호선독립영화제 로드초이스 단편선","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 멀리뛰기1","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 장애물넘기1","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 - 장애물넘기2","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 멀리뛰기3","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 높이뛰기3","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 높이뛰기1","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 멀리뛰기2","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 – 도움닫기1","","400000","0.0","80","1","1","한국","한국",""
"439","제 12회 목포국도1호선독립영화제 단편경쟁 - 장애물넘기3","","400000","0.0","80","1","1","한국","한국",""
"453","제17회 스토리업쇼츠 섹션2. 흐르는 시간, 머무는 마음","","790000","0.0","79","1","1","한국","한국",""
"454","제17회 서울국제초단편영화제 넥스트 웨이브 2","","760000","0.0","76","1","1","한국","한국",""
"455","2025 한양대학교 졸업영화제 - 섹션2","","225000","0.0","75","1","1","한국","한국",""
"455","SIPFF2025 국내단편 경쟁 3","","744000","0.0","75","1","2","한국","한국",""
"455","스피릿 핑거스! 3화","2025-08-27","525000","0.0","75","3","14","한국","한국","주식회사 넘버쓰리픽쳐스"
"455","제 12회 목포국도1호선독립영화제 단편경쟁 – 장애물넘기5","","375000","0.0","75","1","1","한국","한국",""
"455","제 12회 목포국도1호선독립영화제 단편경쟁 – 장애물넘기6","","375000","0.0","75","1","1","한국","한국",""
"455","제 12회 목포국도1호선독립영화제 단편경쟁 – 도움닫기2","","375000","0.0","75","1","1","한국","한국",""
"461","2025 한양대학교 졸업영화제 - 섹션3","","222000","0.0","74","1","1","한국","한국",""
"461","2025년 4월 프레임워크","","566000","0.0","74","1","1","한국","한국",""
"461","타짜","2006-09-28","768000","0.0","74","1","8","한국","한국","씨제이엔터테인먼트"
"461","SIFF2025-단편경쟁1","","740000","0.0","74","1","3","한국","한국",""
"461","14회 광주독립영화제 메이드 인 광주 1","","258000","0.0","74","1","1","한국","한국",""
"466","인디피크닉 2025 - 단편2 : 나라는 우주","","569000","0.0","72","1","4","한국","한국",""
"466","별과 모래","","714000","0.0","72","1","3","한국","한국",""
"466","[낫띵벗필름x인디스페이스 10월] 이영아: 햇빛 가득한 숲속, 흙길 한편에 남은 너의 발자국.","","716000","0.0","72","1","1","한국","한국",""
"469","제18회 스토리업쇼츠 섹션1. 남겨진 이들의 계절","","674000","0.0","71","1","1","한국","한국",""
"469","지우러 가는 길","","710000","0.0","71","1","3","한국","한국",""
"469","제8회 전주국제단편영화제 국내경쟁3","","355000","0.0","71","1","1","한국","한국",""
"472","부활 그 소망","2024-03-07","700000","0.0","70","1","1","한국","한국","파이오니아21"
"472","울려고 내가 왔던가","","213000","0.0","70","1","6","한국","한국",""
"472","16회 광주여성영화제 [지역여성영화 교류전]","","315000","0.0","70","1","1","한국","한국",""
"472","16회 광주여성영화제[선을넘는 단편초청]","","315000","0.0","70","1","1","한국","한국",""
"472","제21회 서울인디애니페스트2025 한국 파노라마2 : 흔들리며 나아가기","","548000","0.0","70","1","1","한국","한국",""
"472","제25회 한국퀴어영화제 국내단편3[관계라는 동사]","","700000","0.0","70","1","2","한국","한국",""
"472","제25회 한국퀴어영화제 국내단편1[가족이라는 시간, 퀴어라는 자리]","","700000","0.0","70","1","2","한국","한국",""
"472","제25회 한국퀴어영화제 국내단편2[그럼에도 우리는]","","700000","0.0","70","1","2","한국","한국",""
"480","제17회 서울국제초단편영화제 E-CUT","","690000","0.0","69","1","1","한국","한국",""
"480","제17회 스토리업쇼츠 섹션1. 무중력 청춘","","690000","0.0","69","1","1","한국","한국",""
"480","스피릿 핑거스! 4화","2025-08-27","483000","0.0","69","3","14","한국","한국","주식회사 넘버쓰리픽쳐스"
"483","천박사 퇴마 연구소: 설경의 비밀","2023-09-27","468000","0.0","68","15","37","한국","한국","(주)씨제이이엔엠"
"483","제42회 부산국제단편영화제 순회상영회 '찾아가는 부산국제단편영화제'국내수상작","","552000","0.0","68","2","6","한국","한국",""
"485","FFF2025 여성 영화전","","335000","0.0","67","1","1","한국","한국",""
"485","SIPFF2025 국내단편 비경쟁 1","","670000","0.0","67","1","2","한국","한국",""
"485","제8회 전주국제단편영화제 감독전","","335000","0.0","67","1","1","한국","한국",""
"485","제8회 전주국제단편영화제 로컬시네마 & 개막작 (전주영상위원회 지원작)","","335000","0.0","67","1","1","한국","한국",""
"489","조용한 가족","1998-04-25","609000","0.0","66","1","8","한국","한국",""
"490","4월에는 사랑을 말할 것 (섹션2)","","645000","0.0","65","1","5","한국","한국",""
"490","제42회 부산국제단편영화제 BISFF 제작지원","","520000","0.0","65","1","1","한국","한국",""
"492","FFF2025 문병곤 특별전","","320000","0.0","64","1","1","한국","한국",""
"492","제8회 전주국제단편영화제 국내경쟁2","","320000","0.0","64","1","1","한국","한국",""
"494","영웅: 라이브 인 시네마","2024-08-21","1192400","0.0","63","8","8","한국","한국","(주)위즈온센,메가박스중앙(주)"
"494","퍼펙트맨","2019-10-02","573000","0.0","63","1","1","한국","한국","(주)쇼박스"
"494","홍상수 단편선","","536000","0.0","63","1","15","한국","한국",""
"494","제8회 전주국제단편영화제 전북경쟁1","","315000","0.0","63","1","1","한국","한국",""
"498","[낫띵벗필름x인디스페이스 1월] 오동민: 휘리릭 우우웅 짠 반짝","","616000","0.0","62","1","1","한국","한국",""
"498","제17회 대단한 단편영화제 단편경쟁 2","","496000","0.0","62","1","2","한국","한국",""
"500","8월에는 편지를 써 볼 것 (섹션 1)","","562000","0.0","61","1","5","한국","한국",""
"500","초혼, 우리들의 노래","","366000","0.0","61","1","1","한국","한국","커넥트픽쳐스(주)"
"500","SIPFF2025 키스키스X스","","610000","0.0","61","1","1","한국","한국",""
"503","미스터김, 영화관에 가다","2026-02-19","563000","0.0","60","1","3","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"503","제8회 전주국제단편영화제 국내경쟁1","","300000","0.0","60","1","1","한국","한국",""
"503","나쁜 영화 감독판","","596000","0.0","60","1","1","한국","한국",""
"506","제17회 대단한 단편영화제 단편경쟁 4","","472000","0.0","59","1","2","한국","한국",""
"506","스피릿 핑거스! 5화","2025-09-03","413000","0.0","59","2","10","한국","한국","주식회사 넘버쓰리픽쳐스"
"508","제3회 반짝다큐페스티발 섹션8","","579000","0.0","58","1","1","한국","한국",""
